mzmed,rtmed,180914JBIS_1,180914JBIS_2,180914JBIS_3,180914JNGJ_1,180914JNGJ_2,180914JNGJ_3,180914QC,180915CBCJ1_1,180915CBCJ1_2,180915CBCJ1_3,180915GBYJ_1,180915GBYJ_2,180915GBYJ_3,180915GGGP_1,180915GGGP_2,180915GGGP_3,180915JNMA_1,180915JNMA_2,180915JNMA_3,180915QC,180916GBAD1_1,180916GBAD1_2,180916GBAD1_3,180916GBCG_1,180916GBCG_2,180916GBCG_3,180916GGPJ_1,180916GGPJ_2,180916GGPJ_3,180916JBJJ_1,180916JBJJ_2,180916JBJJ_3,180916QC,180917CNDJ_1,180917CNDJ_2,180917CNDJ_3,180917CNSC_1,180917CNSC_2,180917CNSC_3,180917GNJJ1_1,180917GNJJ1_2,180917GNJJ1_3,180917GWIJ_1,180917GWIJ_2,180917GWIJ_3,180917QC,180919CBGS_1,180919CBGS_2,180919CBGS_3,180919CNGJ_1,180919CNGJ_2,180919CNGJ_3,180919GGGH_1,180919GGGH_2,180919GGGH_3,180919GGGY_1,180919GGGY_2,180919GGGY_3,180919JBWJ_1,180919JBWJ_2,180919JBWJ_3,180919JJJJ_1,180919JJJJ_2,180919JJJJ_3,180919JNYS_1,180919JNYS_2,180919JNYS_3,180919QC,180920CBCH_1,180920CBCH_2,180920CBCH_3,180920GGIC1_1,180920GGIC1_2,180920GGIC1_3,180920GGYP_1,180920GGYP_2,180920GGYP_3,180920GNCW_1,180920GNCW_2,180920GNCW_3,180920GWCC_1,180920GWCC_2,180920GWCC_3,180920JNMP_1,180920JNMP_2,180920JNMP_3,180920QC1,180920QC2,180928RI,181004CHAH_1,181004CHAH_2,181004CHAH_3,181004CHGL_1,181004CHGL_2,181004CHGL_3,181004CHHR_1,181004CHHR_2,181004CHHR_3,181004CHYN_1,181004CHYN_2,181004CHYN_3,181004QC,181005C_NIGE_1,181005C_NIGE_2,181005C_NIGE_3,181005CHGS_1,181005CHGS_2,181005CHGS_3,181005CHHN_1,181005CHHN_2,181005CHHN_3,181005O_CHIN_1,181005O_CHIN_2,181005O_CHIN_3,181005O_ETHI_1,181005O_ETHI_2,181005O_ETHI_3,181005O_INDI_1,181005O_INDI_2,181005O_NIGE_1,181005O_NIGE_2,181005O_NIGE_3,181005O_PAKI_1,181005O_PAKI_2,181005O_PAKI_3,181005QC1,181005QC2,181010O_INDI_1,181010O_INDI_2,181010O_INDI_3
49,2.932983333,8040.90922,2935.01636,3532.055685,11261.80242,17573.27182,19477.01486,8942.795683,9094.744874,5058.421976,5819.571364,15511.07429,15947.92881,11480.95677,13194.6176,12537.10745,12657.75732,9921.809333,5532.771412,5281.416626,4494.73824,3722.331248,10974.62985,10750.64831,14810.63619,18731.42662,12331.50223,6806.80174,8791.367407,10158.14193,25826.71343,23028.9418,28191.26816,4935.592436,8215.988443,14169.03014,14749.31097,6071482.983,6645146.885,5961510.617,20256.37904,14425.21927,16831.69049,11588.55688,12942.01285,13255.04071,16964.11638,8628.014648,12154.53212,7993.53229,14286.98111,14737.1222,11719.81244,5373.913035,7743.426769,5695.936726,13462.90541,8251.239818,13950.07032,6897.083098,7824.479351,9488.02528,5305.618639,7433.228825,5865.927725,49762.65252,50321.02,44598.16236,6294.440712,6066.002325,9340.05337,11005.30514,7574.349375,5873.208661,6808.897818,19112.12716,15539.53005,18513.10281,8310.414431,13938.37542,13124.53184,12340.40462,13261.63678,8092.395137,13196.86667,34193.78541,12200.03122,9669.290727,6758.456613,2009255.84,6343.366688,6741.777625,7164.10767,6205.779286,7842.748683,8286.560431,13006.05987,15101.23024,13677.74694,9773.893395,11317.73093,10843.04766,10243.39273,81207.16209,85747.27,79534.96779,121549.4012,135553.3659,159714.2782,49874.19473,107712.7903,104439.3917,29345.28998,28120.79402,27358.74338,23915.69963,30222.02719,25315.96449,78014.99171,83585.93136,101098.3849,90163.7425,84002.98072,44149.97834,59193.55243,47226.67764,10539.8279,8082.5002,28159.21611,39890.10769,36776.56393
43.09999847,3.089941667,1493854.27,1655475.217,1721729.246,996427.4446,1193544.543,1243194.61,1664785.584,937532.8177,478617.0078,1277129.793,1622614.021,475357.9115,415729.716,1183899.341,221920.2267,1362176.139,1099975.739,978205.4445,1096786.102,1395355.174,1131790.549,769686.9648,708006.7904,1662789.863,472441.7104,506240.3965,806596.9662,813647.5297,937819.4632,455195.2263,481789.4362,461436.1178,1306165.52,483976.5207,755584.0208,770550.624,182674.3503,255110.3672,248467.584,1454350.921,1354722.728,1583577.073,543467.3838,580990.872,593353.9494,2095818.761,720965.1635,971997.3314,945378.122,660180.2467,754824.1009,661155.6224,433994.8964,411146.88,489366.0397,428564.5046,440076.6692,456882.695,442694.7261,571366.0503,543006.2046,889312.0638,1007135.362,1027668.14,578694.688,783664.2966,858530.1649,1455162.924,219432.2468,497591.5076,462699.2655,585917.6345,723741.4464,724528.9042,1082742.367,1206845.074,1230684.982,501100.6263,675113.168,719329.9928,1543530.718,1603031.739,1669874.817,933377.7388,1256431.104,1168161.26,1603982.242,1347392.321,1396674.487,461667.4025,169274.7584,925960.7509,435280.2582,842853.6871,208147.5548,264784.9457,306607.3334,312425.6151,510373.3333,688013.3137,725360.4537,1330291.067,187980.9046,588010.9147,646329.0572,405237.3065,537273.8264,182704.0147,157389.4942,825208.2709,492347.0497,137396.3468,175431.0057,182292.0633,348709.0118,423657.1055,346681.7463,385569.6935,488298.6359,399667.931,516131.0479,455967.7774,233443.9086,289999.0576,289833.128,333964.2296,756902.6371,323830.7549,760656.9175,777769.3814
41.09999847,3.09015,1148399.534,1337866.146,1321241.814,668894.4314,918399.3648,66542.61962,87918.83773,186495.2029,276833.7826,209498.2017,47095.33583,316781.3716,267625.364,37371.77622,133662.7877,130243.3637,828833.0737,723577.5441,788674.8288,1035057.894,65762.94259,525007.259,494076.4087,160241.032,334391.0791,327475.188,391164.9809,600327.3887,699296.8674,270361.3041,376434.4782,302656.3584,59914.21619,340351.3508,554227.5989,574963.1472,146031.23,168346.5583,106684.6579,1080678.456,1056780.872,1259182.083,388843.1307,415706.9695,389811.8648,1620784.944,546782.7628,728026.8935,714246.824,488659.518,581191.784,476878.7588,244493.2141,277166.3102,312804.9054,325759.2412,298921.805,233626.8943,302616.5561,369876.5916,364674.0514,687256.96,748892.9783,775417.8031,50412.701,60214.34488,321536.9052,58893.70772,110842.8462,355979.2978,308121.1494,423939.3887,537414.8765,521685.8409,827366.1443,939705.7629,951500.6911,366221.0877,468403.525,513658.9555,1255671.314,1273228.872,1351503.894,723729.3615,979320.7509,905419.8857,1259917.374,1054200.966,57508701.18,314069.8302,366724.7926,405657.7859,295570.7796,292900.8611,305483.4735,178020.8132,218240.4475,221333.8475,388815.3109,496111.8853,538941.1026,1002285.422,391615.4428,425135.0997,487771.5985,282758.1518,315157.2889,323944.5679,101065.5335,305040.8006,342446.3274,71756.56342,109774.6463,95348.30771,252109.1218,305510.2658,240553.8457,279650.2305,332633.5935,265844.4281,360852.5757,302081.3443,126722.7733,182445.2147,190305.882,924919.5903,566410.1158,233526.132,293705.9404,346908.0227
42.09999847,3.090216667,156940.8425,158004.191,165443.2938,102538.0684,157075.699,101309.6253,182784.83,97404.30382,105877.9787,142774.86,151767.1796,226592.8915,29122.49699,109060.0595,315666.2682,298240.8033,253553.9422,79896.40906,118000.7869,150362.9364,9543.886886,253999.0148,718118.0403,163999.5881,27684.58503,127383.392,207171.2463,174408.3883,179808.9815,320255.9991,129641.8378,268122.9022,131113.183,146121.9224,74505.67008,81786.96176,119900.9383,170360.435,161260.1435,199273.2041,128625.5073,147758.1147,234921.4731,1262182.714,54497.52752,209197.8834,147496.4609,163933.4119,86508.12308,53163.43668,76794.99771,105485.202,26378.69809,64069.04868,25062.41812,145340.736,36055.09318,158214.2065,869962.5645,51959.48,47758.81662,88573.56769,103578.8763,89137.5407,144300.9065,222830.2128,141166.7772,149120.6397,249595.4488,466787.9497,50798.20215,694160.2991,70328.0292,171535.2724,168221.947,120407.6071,120766.6148,56002.05142,53832.37463,83954.10455,167384.6595,172210.2275,171982.9018,103800.3912,134513.0224,113034.1926,161843.176,147276.8414,730774.163,52155.14353,56316.34477,60408.62155,50400.64471,48906.88713,52445.06415,175926.8551,209850.4338,39323.67116,58576.30881,83903.64979,86070.47528,150318.5558,59466.02172,68308.10059,76503.97208,43788.00073,58500.12016,49691.95976,11116.48727,61000.03815,55546.05332,8647.412825,21752.14415,17149.30811,35675.31244,50615.40898,45261.58605,41362.51582,49459.34402,40404.59158,58320.26161,56476.41825,64552.95745,93283.18336,30145.54142,147408.5168,87226.71764,90784.9252,49746.2124,65581.94009
55,3.0901,49190.045,57404.02595,56109.33186,27493.25753,40323.16993,43632.42343,52819.30164,40911.66028,24801.36967,22545.05313,13083.60907,16752.37752,18817.58951,18944.74884,15673.63638,15048.05198,30844.4699,31724.73805,37449.40473,42269.92671,8255.683501,23791.45312,27541.20874,18535.13191,20109.69401,21499.85255,26495.70571,28782.97748,36793.29452,13741.86496,20683.46477,17789.86813,44011.54864,14772.96958,28927.38966,29921.77933,5356.918518,14792.74322,15542.39348,39628.39042,44837.46669,49827.81556,18515.02754,18278.68076,21889.36411,63017.38423,22094.60768,29797.17224,34933.5516,20037.66787,26351.86605,23109.17541,10598.18443,13125.73844,18082.40351,19169.41664,18850.30509,21374.0531,14748.4522,18998.01058,23415.43579,17563.00687,32700.53722,31775.78277,21368.99963,33652.42756,34132.79591,48270.25455,7016.001076,12182.1873,15980.762,12900.90322,30830.07615,37190.38219,31990.32452,37703.4841,33230.38357,13680.19529,18865.2287,26607.64167,21266.25377,33159.8876,54849.24789,17033.26509,32917.94634,37507.36714,44557.3301,36773.9621,7588.338448,11209.28143,11696.07323,19589.29536,11856.34302,11123.32839,12192.23575,7198.701205,8275.514059,11848.06944,14264.42532,16596.24856,21417.98254,26160.70552,12504.28871,21823.4169,26075.93693,11074.25014,16082.70831,17027.11617,11083.51534,19236.07703,18536.8597,4127.32116,10232.49588,9144.970082,9606.239692,16207.42073,13954.87608,15366.80635,16222.77067,6624.04917,16593.04795,19261.10793,15808.43311,13882.6759,12324.86962,24565.43413,23112.0855,6569.443493,12333.65679,20340.3581
56,3.645075,96218.57826,96902.69062,85130.51586,96564.53486,131598.9731,115444.3644,170268.3622,51758.02102,58531.33305,54968.67516,20569.33971,24779.74655,21612.86756,14496.78762,16411.45736,18674.16941,126015.3633,99838.23682,88834.41464,81642.70158,147533.8241,280611.7116,292419.1993,61188.65236,56851.14629,51121.62878,151313.4915,146724.6899,145964.2474,280397.9871,231371.9278,241156.6001,135397.2033,132130.5416,145518.439,163255.2116,20066.26215,30744.7477,32580.45365,85593.5297,70619.69893,89960.18214,550240.0705,512120.0288,493286.8013,202494.1167,100123.9633,101667.6073,88574.90188,25755.47151,31688.94321,34562.74921,21348.42057,22646.44858,20490.61673,45149.33751,65585.60707,54292.24282,344008.2968,323254.9396,300538.4341,160926.496,172614.8546,154309.7872,114954.2215,115483.9518,125123.29,99801.93179,93925.9809,141002.5481,165622.3298,273410.2572,307421.5959,297295.2906,61806.64407,67194.53302,80960.83771,20796.67079,33455.87571,26805.33629,22287.8149,22210.76246,22910.80785,192632.278,209809.9975,191287.3546,113799.3356,68549.18714,28237460.59,42311.19328,43281.36217,42999.51941,33508.93532,32263.15912,31166.05743,4428.909616,5981.712054,6061.601898,27814.44317,34976.70036,40152.97628,88481.94397,32717.24209,43150.63771,37823.88563,27041.64822,38870.75631,38014.84655,23929.68124,54586.06869,55533.03351,18746.52975,22991.49644,17638.18613,17006.35483,20633.64751,18461.40857,40444.48746,44166.62294,26821.4684,46298.74952,44978.34312,36291.83188,35821.56928,40000.43708,24796.39724,30990.74393,34848.17609,29549.70444,35701.80455
59,3.2927,89586.50288,88372.27692,74013.45829,88940.58093,114760.3674,114561.811,156667.3077,98692.94429,97870.68071,82616.52698,88655.80946,97493.31014,76534.26984,130199.2288,137970.9608,126116.9196,100006.6936,66341.95336,58682.93774,71604.084,46224.6133,122789.4069,132909.7133,97939.61454,94648.05284,86037.26433,87250.43183,79926.50349,91119.88288,146068.1577,149201.1945,155000.078,96364.04371,107524.0215,124135.0588,138548.1275,67673.5102,93521.1159,77589.6689,110324.3321,101751.4993,128292.8652,149891.5003,149005.0568,145248.2182,195585.6293,112150.9602,133955.7609,124357.4337,49907.98267,57266.51625,60365.2013,65097.23692,74542.4303,76992.7272,111994.4749,133191.3217,112824.5029,97487.86664,102426.9546,104892.5152,249620.3743,98624.27077,270535.2871,71358.903,85826.25908,82936.48926,92119.95181,30636.43515,63047.327,67330.94663,67046.48364,91842.1595,86777.21793,85655.26373,89662.1321,100380.3454,41112.6912,65742.15851,56046.13672,74936.07821,87676.70729,61708.67561,105796.1336,138791.9956,123115.6228,109583.9849,58474.91433,2726.432504,67611.99405,81567.7017,83517.12668,107629.4934,120191.9196,115625.8452,20772.82836,26230.23907,26356.37675,57891.73053,78285.14625,71170.67254,91866.86488,62021.81247,77162.54558,65052.43785,90100.08771,94383.9282,122450.3908,38399.40382,103055.7485,99829.37307,22353.98,28639.90523,28148.23621,19321.34215,33395.90369,23869.49085,66892.02023,92293.47525,70633.6476,79783.32103,73127.31102,57394.12917,81149.91129,65007.90234,78702.04786,23773.70454,71314.33569,102405.6556,96264.63424
58.09999847,2.7247,129716.1348,451077.8302,487647.3921,408846.3663,88815.43702,476428.6298,824018.3606,350068.76,59125.12,325029.4381,375628.0298,100318.4984,332249.6404,311958.1592,298725.7931,296138.4829,535570.6736,383078.956,338516.3754,575361.5529,79097.24608,454074.7785,196397.1784,67314.02722,139629.761,120026.5054,489559.1914,445745.1614,540810.3846,540776.8309,545936.4412,482782.2716,737896.1312,243958.6146,307883.8872,329065.3217,141515.7436,79770.93555,167151.5609,146834.5611,142645.8687,181464.6133,172037.1795,433451.5108,247009.7039,532708.85,331074.5752,395120.4204,192834.9861,215934.334,445452.7816,238735.4645,328861.1114,200150.8622,335375.5081,310132.4817,307360.8631,430529.5199,281388.6393,344834.5677,197423.6104,222067.7515,384932.1387,319833.7671,440182.2547,59828.30666,482266.2894,597391.4881,244171.0034,383315.9899,390669.8367,271496.6037,368763.6378,363470.2529,326802.8023,381888.7083,415546.9806,340437.4419,514880.8873,432220.5198,287845.7678,353874.0645,254689.4805,349943.5682,409216.4897,418748.2892,322879.8749,484010.7117,1496.568137,332486.6168,355474.619,374456.3804,319406.5457,332641.1388,347089.1716,252004.3482,405094.7093,280419.5746,195657.2816,277784.7684,357439.2358,610973.3394,435934.5304,428328.3438,423527.258,277585.6665,374054.0881,298806.0104,130399.0694,331235.5711,337026.088,203793.6179,199121.4833,202181.7086,210807.6408,204567.8122,321365.2129,303976.2408,335581.8021,290388.914,357243.3555,322077.707,163901.5286,218864.1515,262277.3305,560224.8109,399337.0947,168004.8987,258635.5283,296564.4808
39.09999847,2.911233333,71626.87817,89188.43598,362539.6465,128974.8573,306842.856,275010.8543,187381.6489,27250.52373,88965.47891,88174.76734,41227.75995,101793.9474,52858.78034,30110.37816,71134.91243,71916.82481,103504.5804,255432.2098,79890.94493,118017.4066,42168.55889,165838.1119,96796.77496,51738.23282,70456.58609,121623.8652,264495.3066,155513.3537,107210.1615,73480.32301,99492.44272,103586.9023,445775.8022,99770.54038,87653.37018,85852.32146,25068.70804,69197.66407,78875.47721,274047.6316,64350.834,432859.087,77534.26055,147420.6006,86230.19164,444097.556,123302.9371,208763.9676,176413.6211,45878.09947,71047.20745,167174.6066,66493.62752,71046.06436,131873.4754,98849.73853,104058.2934,134232.8328,58192.65525,82537.53929,139135.1893,134068.0634,206300.4688,83666.68071,226819.5433,238569.3849,74944.7208,507384.9931,46119.63327,148306.6317,74787.72781,49132.18683,200930.5379,182006.3519,245508.7786,361083.9205,84327.14086,76807.75301,171442.1533,81058.45595,469047.7163,450854.5829,65699.68431,225995.6986,297837.4005,346339.6355,355975.7844,362977.0203,275448.5603,68481.16684,162137.7909,173981.1274,113701.8368,118598.9687,136342.0967,82399.43314,91159.05143,94674.17663,128815.2223,205351.2224,211840.8878,388200.1727,168201.1643,188808.9787,200722.2282,125110.1505,124913.5645,140984.5864,33769.45,132705.9332,132984.164,42911.1449,61955.42034,54149.52921,92149.29929,138653.4448,110770.8402,122052.8905,142637.1239,115687.5158,156017.1212,137696.606,71373.6233,65839.29471,99398.772,367127.82,242804.0137,107941.7106,134377.1677,152381.8538
72.09999847,3.090166667,953831.1939,1154967.551,994644.5022,305246.7382,713112.5595,568052.0323,478879.7534,114735.1334,4126.659474,108330.2787,197608.5661,184596.3028,129200.4567,89955.97196,75436.90062,58233.92334,825213.5292,628565.5473,607382.3711,408822.4151,88177.47362,373127.5305,389170.9717,142977.0938,269281.8879,293028.3758,205730.2274,435054.4372,410085.3997,208355.0896,185741.5103,188601.1352,384834.431,265912.4338,510342.8142,559915.6983,51082.86701,97671.77135,104180.4059,1062036.275,824331.2971,1163211.612,309177.0623,356428.1805,352093.0968,1532684.949,500193.1826,673844.8052,655682.4834,436169.1238,515045.1012,443055.106,205079.2709,255619.1342,270486.4828,285390.913,248686.2672,156488.6875,259268.1613,354473.9861,308715.0203,589351.9947,707222.1382,734351.8937,59201.60022,187288.8758,203747.8146,169111.7104,123982.2031,318042.7303,286216.4665,373607.819,473273.8376,459877.0728,775174.07,861211.7929,877928.4708,307589.6609,428781.0668,467169.0545,1160690.932,1201796.87,1281281.889,661600.4504,920422.6867,836735.3555,1149141.499,970277.7525,56696.5435,261731.4306,331612.3491,374757.8785,254342.7158,268779.2387,273836.2133,153522.2973,188540.7471,186622.5006,346836.5258,467583.5386,497531.8705,904410.875,343666.3772,399275.7593,433790.7397,242390.0014,271873.3321,289452.8801,72272.40713,253379.421,305956.1138,56613.8521,90108.68308,84708.18564,209569.3263,277489.0803,214974.7168,241282.9346,294801.2788,229555.3521,321383.6215,257244.766,128349.0313,159512.4744,172513.5258,846576.0012,506209.4914,200573.1018,278088.273,316360.9111
62,2.859316667,79454.95259,73466.72561,157521.0231,92716.21631,166055.3095,147243.6253,110633.1263,43760.60945,47729.57662,33828.59995,29569.14971,25859.36307,29191.6662,17588.82813,18674.3827,18383.1011,64574.39302,46615.99657,52827.43255,90115.11167,40803.59869,203631.6335,118542.6165,54830.17323,50338.40871,54392.248,80037.98678,123966.6416,151215.4299,92777.4125,89907.01761,125559.9424,100427.9351,71281.794,115306.7081,207668.0027,37464.45673,82968.5346,47665.19071,202958.7354,306801.4027,210588.8035,81257.07576,97647.25946,136783.9275,133762.4286,113029.4131,240990.7207,249601.5218,54966.69471,43590.992,41879.74062,24977.05418,20742.29148,24332.62792,166416.7413,72362.22057,141264.1463,28438.41318,35044.54621,67616.22771,43121.69808,94739.67227,61642.25829,72281.46917,44329.49465,41588.05941,106966.7636,17509.42059,29511.89132,79842.75188,22961.36345,42431.28893,32909.79905,182295.8841,107089.9767,221072.4285,173290.8694,235324.4605,113840.9115,43157.40174,47483.44688,43366.40941,62016.05741,87101.11507,120887.8683,93968.42847,74097.64537,196995.4268,25128.66232,5952.086479,49714.35507,25288.58642,32305.81593,27613.59205,7470.036,8681.306253,8339.272851,14005.93032,19931.43184,22446.17831,51708.52852,38743.37544,68804.66722,46977.09293,643032.4204,744157.8187,741323.5952,12750.43938,40789.40233,38420.32036,4280.089532,7531.900336,7275.392511,17431.34942,18726.05824,17608.59956,26754.01025,45062.91576,174833.646,232593.9122,192480.9183,23845.85747,38302.47825,29811.80195,40984.59234,20151.53856,29732.40892,7465.096537,32704.97614
61,2.865383333,27550.20069,24925.07569,52945.95452,31330.06127,58479.06377,49104.58119,42728.72707,12897.42443,15013.61538,10910.88683,8294.6416,7299.157071,8207.008155,11510.8722,5536.909304,6769.95014,19166.14852,15884.79843,16524.87738,30096.75524,11039.12591,67948.89707,40921.57103,17167.48251,17301.98277,16698.37591,26493.31983,41722.26658,50804.93438,33119.76065,30728.74567,44466.025,37532.78138,9861.148439,42003.16143,72985.27271,12899.09961,27328.13282,15857.2125,68285.99855,105181.4528,73440.01883,25832.27238,33236.18714,47619.83542,52664.50454,37190.51745,86481.59365,85607.36443,16352.73383,14253.02218,14269.17703,7249.409256,5666.192049,8999.074562,58111.57721,23021.15482,47246.82968,8033.035636,12922.05569,22097.03663,16351.76003,33593.78009,7716.293351,22986.60873,56559.17538,11889.6579,40352.63557,5170.367032,8135.1507,28278.15618,7380.437103,14601.7032,14235.08055,62381.32663,34704.19382,76704.9165,59928.37673,81952.66092,35395.51143,15740.18467,16489.41574,13959.44493,19931.81271,30202.73379,42036.67579,34999.05758,25725.98043,85493.51464,6673.097408,11470.19226,13144.03653,9479.882045,10238.07379,11462.02801,1211.647565,2134.793738,2117.74615,3872.448326,5850.248643,7306.049116,19549.08346,11472.11747,23165.43907,18398.31718,224737.8579,256883.8476,261651.6537,3018.6078,10243.16017,9586.062903,2162.93543,2421.869638,2056.464213,4564.37301,4933.737259,7001.630462,8609.888884,15655.99933,64437.12927,80282.00854,62991.37088,4643.986769,13689.34861,10718.61997,14531.50738,9941.729811,6145.441029,9847.12839,7929.856786
86,3.346075,329668.4,460746.6098,396283.4308,308109.4902,499303.2793,539922.0804,972460.4393,239375.6924,377879.706,334937.5369,464174.9744,658892.179,485544.7054,328780.039,381439.3988,372978.7698,760951.3435,598966.6507,554345.0567,392484.0034,306785.278,864813.8322,948096.2205,458223.3611,456411.9209,397852.0367,626793.4784,557816.1093,541545.5783,1055722.494,891429.4734,916122.168,537408.4828,430598.0838,554099.7339,679991.4606,421590.2792,539972.366,494682.708,592058.7936,479523.1372,616096.8912,739210.8804,828174.7373,797019.2945,1372148.196,425895.0523,502593.7394,537395.2123,186930.0875,221917.6009,266233.1047,270499.0292,348182.983,341989.7311,438023.6339,570739.4203,456827.8483,545425.0855,615487.1671,647200.2494,643159.9227,713161.9049,727914.7278,528882.5997,631647.0547,642580.6884,696859.1265,215401.6755,416351.8104,442021.0316,300955.6324,406955.4529,408556.7214,480644.2231,484074.8516,502535.7956,214256.779,307676.3615,292866.9403,371724.0714,373654.1023,310758.9177,700171.5779,869605.9007,838954.4534,915251.4631,463504.7469,13514253.79,285610.6959,359406.7481,368886.3299,387796.3089,422806.9146,428236.8407,10559.17104,12876.27512,15393.07175,359988.1997,504814.9312,482174.4114,823637.278,268295.9382,314797.2529,278977.8322,353454.2514,400480.0871,435539.7661,124962.2212,380680.3607,404028.1714,142950.2046,176681.6178,168397.9484,165169.4188,200304.741,182599.6487,321938.2746,394523.4352,294343.7023,338644.0479,330106.7497,231295.6245,242738.335,241439.6683,828481.0589,569884.1795,201310.799,324953.5668,328376.2691
87,3.345416667,5371.927463,17947.88053,13769.94407,11722.99897,8355.294186,22957.08056,44123.08916,8500.544804,12903.3884,11955.08679,19657.5988,26326.6472,18259.46372,13059.57779,16207.57133,14288.92668,27978.37523,24641.44667,20839.40721,15947.47594,10202.75734,36921.77706,40676.04427,20698.6715,17414.76007,16321.2179,26185.83,21545.82071,23728.44227,45835.77835,36810.68536,41242.27174,21548.76491,8532.30495,19776.18036,29780.04867,12466.73072,20221.59673,16517.5267,24068.34234,21191.62104,24690.43303,30658.58284,28346.92225,26782.89265,12197.57846,15072.32844,7310.2415,23127.60557,5690.499612,9893.400118,10990.58021,11036.96521,14349.84693,13486.3432,12972.60387,23329.3268,19554.57933,23978.99786,25480.72445,26763.9176,27839.87071,30401.67862,26280.0136,21975.76173,27456.4667,27779.8729,30050.41853,8428.1275,15513.602,17309.73098,12143.81297,17943.6068,17827.93788,17355.37904,16305.22917,21902.97158,7259.163237,12925.1192,10812.09547,12429.48497,16279.99987,13472.4096,26393.96561,36013.483,36067.95497,41206.30063,19488.82255,18662.77343,9409.737159,15174.91814,13043.26987,11076.67862,13066.97199,13103.83087,38.63890339,436.3377293,258.901236,13464.10676,22332.93293,18393.06055,31223.8869,10677.91235,10753.30414,10785.89164,13116.98947,13646.00932,19422.364,4506.858359,16888.8944,15494.91152,5310.64148,7062.757143,5527.339645,4820.576605,7147.734642,6633.805418,12012.98514,13089.92433,10843.28822,12692.7989,10129.53216,8567.749524,8993.243368,10065.43886,25035.47273,24005.56013,7849.444501,3594.3015,14246.85192
85,3.658616667,584987.2128,534779.8171,473741.1832,589190.6359,778333.757,647325.5916,995547.5898,293108.3439,328831.805,260677.5329,100175.5652,119221.0615,90562.6176,57433.94562,59167.28436,65140.7073,721444.0717,533422.2714,527261.1022,458435.3635,850710.4053,1683392.256,1748673.465,322889.8975,289505.4324,288714.3734,871495.1345,831374.7693,847847.5566,1686491.504,1375269.655,1430191.177,750976.5918,756403.0252,852350.3983,912893.5255,107242.066,152224.3162,124060.9446,439507.616,364271.1466,498540.9907,3372195.733,3108628.695,3027850.097,1164412.666,550798.5402,577506.613,512353.2888,147751.9369,156303.0467,170868.2786,98628.57056,110426.4329,108073.5784,276951.1375,326523.346,284473.9887,2045978.83,1945310.289,1751523.65,892140.5935,1017114.983,958627.7769,650017.7161,632122.4355,666945.1312,540276.0521,581253.0846,884608.6538,945862.9756,1579412.59,1806739.047,1785108.683,363389.1123,364407.2284,449687.0439,105243.4532,146100.4836,150553.7652,117130.8553,124522.5014,98729.83229,1095814.668,1216792.258,1148331.66,616561.1424,365630.3342,436919.2514,284270.9831,286163.8845,293706.5296,164433.8461,174273.3076,165530.1765,4058.893091,7427.816214,8673.998108,185085.6489,232573.3497,224253.4175,489055.872,195761.5707,211334.7883,188163.7715,169220.5525,194543.7327,194235.5593,143472.5979,362001.3667,345049.0017,113352.1557,128744.039,117324.9831,88924.85267,130950.7151,114691.8912,249860.8348,311641.7369,207789.312,197191.3269,188758.0209,227369.943,270553.2855,223388.9354,412617.7256,149280.7845,236902.913,309268.4634,282293.4546
44,3.345083333,3956977.101,3749548.358,4318172.576,3076632.764,3270629.614,3514022.392,5093840.528,2391314,3443140.05,2443926.507,2907360.138,2327683.218,2243505.966,2142847.659,2234604.781,2271511.853,4147756.271,4395278.983,4661353.761,6403794.23,2701398.29,2667903.676,2987110.339,2533148.167,3455608.831,3605034.13,3299175.261,3202220.985,3533420.815,2152889.244,2686049.561,2647362.463,6627687.833,2063726.38,2862444.536,2239705.35,2612727.099,2692465.923,2717133.976,2574825.197,2343868.958,2780065.325,4772097.556,3439199.445,2994263.572,5187765.893,2600739.999,3006057.461,2886293.956,3136602.523,3673431.26,3925843.045,2169984.975,2821333.358,2447486.101,2103221.522,2339009.656,2289295.108,3098518.174,3497040.32,3357725.336,3560876.479,2898506.319,2987921.808,2549286.388,2922477.898,3020013.527,4849363.752,1828409.008,2364063.712,2363851.992,2921993.885,3758595.363,3581770.828,2556991.324,2455788.137,2840600.093,2363364.671,2449497.243,1813175.201,2416562.245,3581868.448,2674318.82,2538974.878,2640700.253,2566929.107,7350689.466,5516018.428,2343915.117,1973868.501,2251008.39,2433228.642,1711368.429,1993051.987,2087329.737,1582392.755,1738818.842,1723128.589,1979775.875,3010759.691,2902555.958,3653372.913,2424952.244,2276970.082,2415041.431,1699090.293,1834626.923,1907998.026,1380144.147,2238557.727,2233621.403,1403011.755,1485949.726,1342489.536,1388278.46,1615934.154,1745571.626,1558604.562,2001507.166,1978272.236,2171410.817,2017253.532,1404714.999,2322712.789,1563378.028,2906528.435,2383226.81,1583247.934,2272630.096,2232741.996
